,node_idx,node_pos_X,node_pos_Y,prod_code,prod_description,PCI,Density_ARG,RCA_ARG,RCA>=1_ARG,Export_values_ARG,COG_ARG,RCA_BRA,RCA_DEU,RCA_CHN,prod_category,category_description
90,90,-0.3437124782581993,0.053810121626352125,848180,"Taps, cocks, valves and similar appliances, nes",1.2014569433279965,0.0855409758880829,0.3255436571963267,False,57450141.6,0.26730076295514166,0.8322481103082735,1.470123947098987,1.4080373091426388,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
91,91,0.37979982707076787,-0.09798243028555247,850440,"Static converters, nes",1.0786618357432018,0.06455580248493564,0.02045418275094766,False,3541438.0,0.2198376378089964,0.12853461847526546,1.1986524209324156,2.7123204801226843,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
92,92,-0.12739976518773033,-0.48712818712901923,854380,"Electrical machines and apparatus, nes",1.4825315513499653,0.06371279512366451,0.046021562823247916,False,5137076.8,0.3631304893178392,0.06287785019759858,1.0879039127022905,2.4916081666286143,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
93,93,-0.2589227772634154,-0.5126380102272803,902511,"Thermometers, liquid-filled",1.2164765886848787,0.06824452500816364,0.06056980492942686,False,33694.2,0.2762052427728155,0.15602765168059202,1.9080417500481333,2.893021149956662,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
94,94,-0.3839680107961208,-0.05600552360783917,902519,"Thermometers, except liquid filled",0.8341989214047058,0.07064804244212551,0.055651971603004224,False,541899.8,0.24093315621077052,0.0687476121740761,2.0476355830097273,1.6638705203379234,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
95,95,-0.051671680913763625,-0.42410043939192615,902580,"Hydrometer, pyrometer, hygrometer, alone or combined",0.9501564322744004,0.07415168773685116,0.03734658818956811,False,144595.8,0.2030022263023783,0.1425561430234893,2.0897499688766277,1.2644590371613438,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
96,96,0.5765573684693085,0.09009872363948453,902810,Gas supply/production/calibration meters,0.25932361046457286,0.12281456745918619,2.846930193598844,True,7804399.6,0.08052826276101567,0.36379646378928165,3.2439352764039513,0.48641002833811536,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
97,97,0.07664252617228344,0.5645283141446787,902820,"Liquid supply, production and calibrating meters",0.591192351229508,0.08923547892804046,0.020391215323526234,False,92154.4,0.0747035380696748,1.6742826597763336,1.7175303160485502,1.0596443701187872,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
98,98,-0.5662029199207638,-0.4315033939904606,903010,Instruments to measure or detect ionising radiations,1.0523507846783893,0.09411528463693897,0.09438010843502125,False,402490.8,0.2758885324797905,0.019187152646864162,2.5884994136358004,0.11147642976670018,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
99,99,-0.5228375566485576,0.23087780962596874,903220,Manostats,1.3842236741654568,0.07576450532597383,0.03227859804717803,False,147172.8,0.32100712076667687,0.11768590876006951,6.2796190053641245,0.19712580796741586,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
100,100,0.11668940631150652,-0.6759873544548922,903281,Hydraulic and pneumatic automatic controls,1.3347467207863173,0.06287136314173891,0.0557431355489269,False,458487.8,0.06279298570191914,0.07922109098664529,6.537880014216662,0.38320496060201586,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
101,101,0.24495077305670956,0.5701982013974438,252100,Limestone materials for manufacture of lime or cement,-0.9113640302328699,0.09883947106220627,0.11801060870388579,False,331256.8,-0.14180051403264748,0.03326528604936271,0.09221539994489872,0.1297500990335405,V,Productos minerales
102,102,0.503044928570037,0.6429535077606715,252220,Slaked lime,-0.7714384641546641,0.1341707322355397,1.1994103734972466,True,935327.4,-0.09372798489993847,0.3354291442297018,0.8333333513455831,0.5165929393745818,V,Productos minerales
103,103,-0.4114415157660614,-0.24325145215198704,281610,Magnesium hydroxide and peroxide,0.7962056128676807,0.08649061889433664,0.0,False,0.0,0.3021476157682979,0.049770922417322665,0.9739712525096609,0.6007176398239278,VI,Productos químicos y aliados
104,104,-0.3876404482814716,0.14728079557250395,701990,"Glass fibres, glass wool and articles thereof nes",-0.03153634427896332,0.09703661683673488,0.061512916365460475,False,544607.6,-0.028169972375261355,0.09894534409435563,0.947349872485773,1.4726448458253634,XIII,"Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios"
105,105,0.46513199403012767,0.04131701454040756,842490,Parts for sprays and powder dispersers,0.9824952289546592,0.10230032968401918,1.523649528017425,True,26818704.0,0.20478194351676862,0.28424183651241514,1.8327396634180448,1.034169227752078,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
106,106,0.5275082436895044,0.6493579918864788,280110,Chlorine,-0.7387551697527817,0.11719389109936436,0.11919948055288078,False,70393.2,-0.1140038117901034,0.002338306663092296,0.6036324678310143,0.21193916797829485,VI,Productos químicos y aliados
107,107,-0.18911081496259746,-0.6945603668306328,281410,Anhydrous ammonia,-1.2183766555900306,0.12167692619562265,0.3354555464066591,False,8498071.4,-0.01331263845997388,0.18336269608608408,0.18675800562474115,0.007124843590319853,VI,Productos químicos y aliados
108,108,-0.1716284436020045,0.19220364281491628,281511,Sodium hydroxide (caustic soda) solid,-1.2784528663274006,0.1272565050094615,1.1304684145719675,True,2985298.4,-0.11273080610124461,0.06317357634472531,0.467786319966892,2.933506237217336,VI,Productos químicos y aliados
109,109,-0.1497824307306127,-0.5560765856822756,281512,Sodium hydroxide (caustic soda) in aqueous solution,0.507884066161737,0.09429984534860004,0.6982657998138059,False,9612530.8,0.23856263804377223,0.16833513702233197,1.5382538250952889,0.6504458249998569,VI,Productos químicos y aliados
110,110,0.4226803512777859,0.1902427646262973,281830,Aluminium hydroxide,0.2295296748126432,0.10844210671556972,0.007314430466103107,False,36566.0,0.017068886482530493,7.01528800331735,2.6328948035467623,0.7261884026223313,VI,Productos químicos y aliados
111,111,0.26170474043255854,-0.5223301407175973,282010,Manganese dioxide,-0.5112538929763046,0.08126094748432795,0.0,False,0.0,0.04589780079965214,0.2826971980752761,0.07440354244733373,2.648331646792184,VI,Productos químicos y aliados
112,112,-0.955313103484909,0.016378381156791685,282090,Manganese oxides other than manganese dioxide,0.39960186918236523,0.0969733354534228,0.0033683454958613455,False,1663.6,0.1080351189241988,3.8920046963814023,0.1317914318596582,0.41870067651715087,VI,Productos químicos y aliados
113,113,-0.053027894348370255,0.5812666981655856,282410,"Lead monoxide (litharge, massicot)",-0.42993656354766596,0.13466876053390814,1.2768206653955883,True,307809.0,0.08937631232685475,1.6148343968810834,1.8671934651138058,0.22204518270560716,VI,Productos químicos y aliados
114,114,-1.0,0.06870107184407508,283210,Sodium sulphites,-0.7113388940467887,0.07615293980199009,0.07863762530728448,False,81792.2,-0.005676727626558471,0.06556755246736569,2.4342934975924435,2.057029750682688,VI,Productos químicos y aliados
115,115,-0.5475425622665862,-0.24653345684707667,283220,Sulphites of metals other than sodium,0.10429522700960037,0.08769455288761373,0.05522458354744366,False,15598.8,0.20129317839827718,0.46144959807094466,2.268923424759878,0.8546204274847914,VI,Productos químicos y aliados
116,116,0.8002526956378272,-0.043706638441371286,283510,Phosphinates and phosphonates,0.4846035974331098,0.06285849696451885,0.0020801200727107476,False,1138.8,0.035752490534607446,0.09059450660052693,0.3745984394016937,4.369984046463357,VI,Productos químicos y aliados
117,117,0.5416372749521389,-0.0030744954869976623,283529,Phosphates of metals nes,-0.13933684268445512,0.09875355581110835,0.02885638348119732,False,23097.6,-0.010739654062239591,0.07065422129554202,2.644644079268775,0.9934274826243087,VI,Productos químicos y aliados
118,118,-0.1461909666101749,-0.5347898197474005,283524,Potassium phosphates,0.5007141118654899,0.07465811628039593,0.006893733807834465,False,6845.2,0.18385559121691977,0.01798789346430567,1.0021088772050164,3.155998457876445,VI,Productos químicos y aliados
119,119,-0.486521930265477,0.04266400556785845,283525,Calcium hydrogen-orthophosphate,-0.22988487732198926,0.08925591716903274,0.006138089628891471,False,9304.6,0.059646076121403185,0.4884578780231866,1.10312525127149,2.2971591058193206,VI,Productos químicos y aliados
120,120,0.2205666121099694,0.6328646682031288,283526,Calcium phosphates except hydrogen-orthophosphate,-0.19736773223778417,0.11701488531302841,0.09892609305427345,False,369666.2,-0.08644331438449787,1.1375098743727303,0.7463746104221677,0.8685162507936245,VI,Productos químicos y aliados
121,121,-0.20686906408438044,-0.5861153570591685,380210,Activated carbon,-0.3881512640822785,0.07406727448553364,0.017399587647099386,False,96100.2,0.01802318288444286,0.08441117136890725,0.5189373667896816,1.584448332468451,VI,Productos químicos y aliados
122,122,0.13269383085901643,0.36883081733608414,392690,Plastic articles nes,0.6538734004784088,0.08965554625659933,0.1014233357840711,False,19947013.0,0.0790680460787482,0.14284283569806044,1.6570626437768396,1.4471508160089523,VII,"Plásticos, caucho, y sus manufacturas"
123,123,0.14845035528915138,0.3601713909485415,580190,"Woven pile, chenille fabric of yarn nes, except terry",-0.6145002076401427,0.07343952856657067,0.01235970399686498,False,4802.8,-0.09288113903450117,0.01756464245723589,0.24235740320902247,2.635072536506138,XI,Textiles y artículos textiles
124,124,0.39605149141693635,0.42466017644976223,730900,"Reservoirs/tanks/vats/etc, iron/steel capacity >300l",-0.1042375234638601,0.10821536304163205,0.3929596271575807,False,5312865.2,-0.06117243967085408,0.8677563817292315,1.024803440597802,0.7243890151175084,XV,Metales comunes y sus manufacturas
125,125,0.5572866532162821,0.5330669772364517,731010,"Tank, cask or container, iron/steel, capacity 50-300l",-0.13328189322855524,0.10776233817340608,0.24412225093433287,False,1281848.2,-0.05413019535899061,0.24933324863059883,1.4667193971598336,0.4315711214124754,XV,Metales comunes y sus manufacturas
126,126,0.5401160122636328,0.49632239730154204,731021,"Cans, iron/steel, capacity <50l closed by crimp/solde",-0.3679011947462999,0.11118488003032577,0.07608090338993152,False,614397.4,-0.11047350647377246,0.10398103152416402,0.7981275672260237,0.9719154210028397,XV,Metales comunes y sus manufacturas
127,127,0.6173356248718581,0.5630476546732486,731029,"Cans, iron or steel, capacity <50 litres nes",-0.3285277962181596,0.09850532279386191,0.10550083378618116,False,852609.8,-0.1559278270785826,0.3385000199549896,1.3788339409561121,1.4881190492741532,XV,Metales comunes y sus manufacturas
128,128,-0.6591754835318611,-0.3275340001842529,842381,Weighing machinery having a capacity < 30 kg nes,0.5933095743010225,0.06708095233636908,0.10829034547152024,False,289331.8,0.1660985586620602,0.05975171761155454,3.407480064242185,2.2254399434952545,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
129,129,-0.5082845976137571,-0.15334469398580178,842382,Weighing machinery having a capacity of 30-5000 kg,1.5362667242070158,0.06998367418358514,0.3597653032819095,False,761874.6,0.3767320184877196,0.08196152080090263,1.5448457954612573,1.7159926631655185,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
130,130,0.49649092042915693,0.5648985460545813,842389,"Weighing machinery, nes",-0.007364305429789984,0.11106369145531554,1.1835342189745326,True,1052360.0,-0.09927480205477811,0.25998509982654844,0.6825154648385665,1.309361662051706,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
131,131,0.34011664599619956,0.1451511891554658,681099,"Articles of cement, concrete or artificial stone nes",-0.252963712545268,0.08780078095525273,0.01845781420712178,False,269692.8,-0.09333080207638984,0.10412366979920219,0.9557983615149831,2.577516170243755,XIII,"Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios"
132,132,0.7086522258981242,0.6270514393392198,780600,Articles of lead nes,-0.8304743462481701,0.11340682239754572,0.3825410089085127,False,488616.2,-0.04518431737540744,0.48127027513312554,1.2057015722724287,0.4402300449644822,XV,Metales comunes y sus manufacturas
133,133,0.45811730438541,-0.2899630438734748,851629,Electric space heating nes and soil heating apparatus,0.20998398772466995,0.08425755977176522,0.017382578778058884,False,182234.2,-0.015800337375730222,0.004785697279077783,0.8647593088020525,3.8792387348860786,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
134,134,-0.7733698960796043,-0.2825114809601192,901320,"Lasers, other than laser diodes",1.7934841257053278,0.06836703177805678,0.0032242316761852204,False,64819.6,0.4247115639350105,0.0061314782211680146,3.3903931655195056,0.5703292474642857,XVIII,"Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios"
135,135,-0.2119479687169269,0.23263342510784096,392490,"Plastic household, toilet articles not table, kitchen",-1.4099754297019846,0.10222891989337982,0.05202586377947763,False,1339828.2,-0.1687124890688875,0.17464984771242448,0.569994958513936,3.553967266357511,VII,"Plásticos, caucho, y sus manufacturas"
136,136,-0.06369709368942975,0.05913093044572259,960310,Brooms/brushes of vegetable material,-1.3042360309848595,0.09119293225024973,0.03779552309889779,False,21058.8,-0.306940812593857,0.07659515156885692,0.1308325139323721,2.096908465752823,XX,Artículos varios fabricados
137,137,-0.36929994343535344,0.07678486204038733,960350,"Brushes nes, as parts of machines, appliances etc",0.6056690086497998,0.08233220908790574,0.10867867165488612,False,302538.2,0.14847173075325573,0.15898323499155526,2.815925380059725,1.462835149284374,XX,Artículos varios fabricados
138,138,-0.39234487427048115,0.07913585059532378,960390,"Brushes, parts, nes",-0.96547474590232,0.08489734752574407,0.11114670632387688,False,1124898.2,-0.09402201470690996,0.2703546411833712,0.9527592379587034,4.136696664128231,XX,Artículos varios fabricados
139,139,0.5895247904894152,0.5000747113223971,392020,Sheet/film not cellular/reinf polymers of propylene,-0.3894207082064348,0.10781951162134651,0.2943873321768124,False,9399430.6,-0.13715623621452458,0.46019703179832483,1.4285445965465073,0.5330485459309098,VII,"Plásticos, caucho, y sus manufacturas"
140,140,0.37760836479410603,0.19102013522828432,870892,Mufflers and exhaust pipes for motor vehicles,0.7069008475975859,0.09224262744584957,0.05704151470272065,False,1709875.6,0.116676125417895,0.17661600398597416,2.1953335172288773,0.5064635863472894,XVII,"Vehículos, aviones, buques y equipos de transporte asociados"
141,141,0.6053544604568799,-0.07951302809712757,284700,Hydrogen peroxide,-0.1455796913531071,0.10081264059150255,0.04779784297181641,False,116398.6,0.002470183720894175,5.660954538106089,0.8309154168766784,0.06263381768201767,VI,Productos químicos y aliados
142,142,0.48489160501857287,0.507737511216838,320910,"Acrylic & vinyl polymer based paint, varnish, in wate",0.1846951041770981,0.10933035995231623,0.35498903137154253,False,3997762.6,-0.030148530935034033,0.6297775389045438,2.5188485698822736,0.07239561851063132,VI,Productos químicos y aliados
143,143,0.5485258089542878,0.6003439131699593,320990,"Polymer based paints & varnishes nes, aqueous medium",0.13984695047219325,0.11060519490178125,0.2328750999270208,False,2254866.4,0.042413533201856674,0.26842772297394885,2.264664337101531,0.2277871165312281,VI,Productos químicos y aliados
144,144,0.5648451964682158,-0.02831454838930567,220110,Mineral and aerated waters not sweetened or flavoured,-0.4106519795416008,0.10843118479724977,0.008383630187978618,False,68939.2,-0.036555810445876954,0.010098715369124751,0.4629798954228506,0.15504742987420272,IV,"Alimentos preparados, bebidas y tabaco"
145,145,-0.24866099845363987,-0.5432911524491976,285100,"Inorganic compounds,liquid/compressed air,amalgams ne",1.3757743864837366,0.052750181577317055,0.010301298209579418,False,55249.6,0.23833235642965644,0.06548994997293715,0.6551861590501195,1.747798697954905,VI,Productos químicos y aliados
146,146,-0.754867196160283,-0.4732655043000308,391400,Ion exchangers based on polymers in primary forms,1.564757797501738,0.06866929285208581,0.018203923727326748,False,91961.2,0.4056967525702333,0.06815513485623943,1.5420534358858549,1.0661309413666331,VII,"Plásticos, caucho, y sus manufacturas"
147,147,0.11155809215211904,-0.48661588269033623,841911,Instantaneous gas water heaters,0.2983262700840461,0.06272600856023165,0.16461082133329535,False,677617.2,0.13502799917980143,0.05845597224034277,0.34745124451585985,1.7368341409377064,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
148,148,-0.1766103458990996,-0.6493923245479634,290511,Methyl alcohol,-1.1465279386925902,0.1272853613523333,0.7625352785130196,False,23247433.4,0.0329905976437168,0.0004587411850198282,0.16296051545933715,0.08796226522294641,VI,Productos químicos y aliados
149,149,0.5697704416090011,0.6009167155561042,220710,Undenatured ethyl alcohol > 80% by volume,-1.2898471015591086,0.1289129541373379,0.6415489170176514,False,13177717.2,-0.05089781436856816,11.315692237214991,0.43862710549793954,0.04470441336677544,IV,"Alimentos preparados, bebidas y tabaco"
150,150,-0.8984532726837294,0.00871922548320989,381511,"Supported catalysts, nickel based",1.061680964676893,0.08505919793282053,0.19203973740685762,False,711500.4,0.35206736398124683,0.05850531361251168,1.5749006098163203,0.039265004807256365,VI,Productos químicos y aliados
151,151,0.2650683997218129,0.4432569281879669,700800,Multiple-walled insulating units of glass,0.5185207702557594,0.09673217417655786,0.0171603559973106,False,102823.0,0.027928304999835667,0.06951789844806877,2.53463474670906,1.0004061662042942,XIII,"Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios"
152,152,0.112877670564628,-0.6459608629257754,853931,"Fluorescent lamps, hot cathode",0.38629136941010533,0.07050999372337663,0.03671909812942917,False,429089.4,0.07688160492337279,0.03704977471193732,0.6866988197208691,4.91092900658837,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
153,153,0.5601787645983057,-0.04984402628936021,390940,"Phenolic resins, in primary forms",1.2759713683773402,0.09305698435152011,0.6862437443539801,False,4425375.0,0.2527599320383236,0.8712304808338639,1.3576971950472354,0.6297301943588639,VII,"Plásticos, caucho, y sus manufacturas"
154,154,0.4946151405195403,0.5879139330665998,392010,Sheet/film not cellular/reinf polymers of ethylene,-0.0893475778991684,0.12342073434637983,1.1612042791027581,True,60510885.4,-0.08214237566994408,0.48428926236857495,1.7697544045148759,0.6120152810362542,VII,"Plásticos, caucho, y sus manufacturas"
155,155,0.40461820017725386,0.3847727859471594,450410,"Blocks, sheets, strip and tiles of agglomerated cork",-0.8951089866858598,0.09536350483612355,0.0019106554421994104,False,4337.2,0.03855479552933373,0.007229826097974653,0.3130697381487251,0.16796514610141305,IX,"Productos de madera, carbón de madera, o corcho. Fabricaciones de paja u otros materiales trenzados"
156,156,-0.2860115605647326,-0.8202130072901693,530310,"Jute and other textile bast fibres, raw or retted",-2.7603330072480614,0.08195571869531292,0.0,False,0.0,-0.011145256405172832,0.05828282942953202,0.15150420664073755,0.5440903264735902,XI,Textiles y artículos textiles
157,157,-0.5654716696813957,-0.2005799156831723,560300,Nonwovens textiles except felt,0.6348613110223268,0.10675480026611057,1.0042906164839338,True,49786044.4,0.1542810586329219,0.7051695105948549,1.694066428041691,1.3111035193784195,XI,Textiles y artículos textiles
158,158,0.4689311541257332,-0.6181787625673563,560721,"Binder or baler twine, of sisal or agave",-1.4354314005386404,0.10535542659513414,0.0,False,0.0,-0.09992352365510496,39.04964982959275,0.08995822581923439,0.3078223904888393,XI,Textiles y artículos textiles
159,159,-0.1954882109482893,0.27842956121694834,560811,"Made up fishing nets, of manmade textile materials",-0.9834554910197223,0.09363238638096505,0.1995659692426702,False,553408.2,-0.22938652086791766,0.035068952047134914,0.035800839209676895,2.7640222290113305,XI,Textiles y artículos textiles
160,160,-0.14929832271743262,0.16721864581920518,630510,"Sacks & bags, packing, of jute or other bast fibres",-2.3428624756369785,0.1071218123612075,0.02615524260672403,False,27016.6,-0.16006215175996757,0.017945740812545474,0.08034509862236223,0.24341561636120912,XI,Textiles y artículos textiles
161,161,0.5083924338950806,0.225075978447257,691010,"Porcelain bathroom, kitchen & other sanitary fixtures",-0.6214675497117645,0.08805984964744078,0.14759537495189062,False,2906456.0,-0.09857364356812523,0.07978592327175471,0.6909306752165238,4.4120612796082055,XIII,"Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios"
162,162,0.006406005259306129,0.578298348798875,701931,Mats of glass fibres,0.5013861529225867,0.0905368445120633,0.0032268893450278033,False,7604.6,0.10315152803660307,0.40798644046784294,1.4529733964884892,1.6259445354030835,XIII,"Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios"
163,163,0.005740851272081153,0.5039858980550617,730300,"Tubes, pipes and hollow profiles, of cast iron",-0.26610680682454524,0.08515071290303679,0.0528894731368188,False,330233.6,-0.020503471492737468,0.7504042591693383,0.9377481632420637,1.9767115521129819,XV,Metales comunes y sus manufacturas
164,164,0.4707332649477511,0.24930364854212458,730431,"Iron/non-alloy steel pipe, cold drawn/rolled, nes",0.5088020919945265,0.09799241716234834,0.6789876890204388,False,3603311.4,0.16362081923855393,0.10878147354046548,2.3785492223522784,0.8719275190071796,XV,Metales comunes y sus manufacturas
165,165,0.03081939620179981,0.26028132641878104,730490,"Iron or steel tubes, pipes or hollow profiles, nes",0.004913461393390276,0.1210828522197389,1.182255348644229,True,4760465.8,-0.05146257079701979,0.3092831856872819,0.8826322125655656,0.8256088102289014,XV,Metales comunes y sus manufacturas
166,166,0.07417441113644012,0.2546804472140576,730630,"Pipes etc nes, iron/steel welded nes,diameter <406.4m",-0.3791033884050171,0.09771853201820516,0.695467574733769,False,17328640.4,-0.15004629314375653,0.272938150871317,0.846332230899152,0.8955624107917421,XV,Metales comunes y sus manufacturas
167,167,0.6690544852713302,0.5974683867103942,730690,"Tube/pipe/hollow profile, iron/steel,riveted/open sea",-0.808670784719234,0.10914337504536897,0.18687760292444103,False,880830.4,-0.16441728595631394,0.5778559410831127,0.31943249268733703,0.7811500708789694,XV,Metales comunes y sus manufacturas
168,168,0.48643851762361157,0.21352649573778285,732190,Parts for domestic non-electric thermic appliances,0.2949472709515962,0.08900861168302936,0.037654979722398486,False,194215.0,0.01753759616131133,0.22003063441786763,0.443809909166077,2.862693316888729,XV,Metales comunes y sus manufacturas
169,169,0.2002095339411618,0.28481426180150105,732690,"Articles of iron or steel, nes",0.6737978847503777,0.09499184296073655,0.31612452123272033,False,41930799.0,0.03575074157099205,0.33023647530384564,1.4374381804586982,1.1911174749351403,XV,Metales comunes y sus manufacturas
170,170,0.07296857143083275,0.6921983212830574,761100,"Aluminium reservoirs,vats, tanks, etc, volume >300l",0.5564478577637189,0.09881669079335675,0.270086637855384,False,188590.2,0.14377680214532917,0.14112199199278394,1.697388818108009,0.320669309242163,XV,Metales comunes y sus manufacturas
171,171,0.20937711985428784,0.6154584670309626,761290,"Aluminium casks, drums, boxes etc, capacity <300 litr",0.11368548230121368,0.11344124924511552,0.36125872959916777,False,5514661.6,-0.08196072264312136,1.3174682271667606,1.561838309977174,0.2757876946222016,XV,Metales comunes y sus manufacturas
172,172,0.11616126019508838,0.47566001456284496,840219,"Vapour generating boilers nes, hybrid boilers",0.22693974329337865,0.0905374243199044,0.3342568384419282,False,1012969.8,-0.016079989695738355,0.5861756129674489,1.2122217696418762,1.1586452321482434,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
173,173,-0.10816425853306295,-0.5990331545949148,841280,Engines and motors nes,0.6594578895012637,0.08319431877861694,0.12765713056061376,False,435213.8,0.21412489802322354,0.06693312893319417,1.5667159809357807,0.19398709029644698,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
174,174,-0.10708001065193165,-0.5535684376393583,841459,"Electric fans, motor > 125 watts",1.030386467307042,0.07240167810313815,0.05458808690056895,False,1958451.2,0.2268374416934789,0.2620543450796133,2.690705255491519,1.5455034843465947,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
175,175,0.3063175775783077,0.5781731964156699,841581,Air conditioners nes with reverse cycle refrigeration,0.11134542259795512,0.09440293614795973,0.004329158883723422,False,41771.0,0.017302204741931317,0.06701293060618224,0.1269672686348891,1.9382817431319421,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
176,176,0.40520834185880006,-0.2644702069297642,841869,Refrigerating or freezing equipment nes,0.6876930434587031,0.08821779801051187,0.19136965452794405,False,5477838.6,0.10309344895067346,0.28227044960246406,0.8242216421231017,1.2157464063862298,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
177,177,0.7532574970471384,-0.029256716707860658,841940,Distilling or rectifying plant,1.21266112540778,0.07383344908341005,0.5466184650720481,False,2485088.4,0.26055837154060596,0.4964930746679854,1.6393725145268656,1.3073607986204416,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
178,178,0.4261529497437196,0.22411129388643367,842290,"Parts of wash, filling, closing, aerating machinery",0.9045069322060968,0.08572059090832386,0.34540898315057045,False,7835047.2,0.1920087710381686,0.2512957489826165,2.818383385665721,0.3645243451509872,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
179,179,0.2952547554763707,0.20250717336617613,842833,Continuous action goods conveyor or elevator belt typ,0.7119897041626362,0.09430735296869325,0.3806980997423033,False,4427914.0,0.13053752125477755,0.4491096083606909,1.8885143672653177,1.1389075994903262,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
180,180,0.4101584496069228,-0.5789962564801779,842940,"Tamping machines and road rollers, self- propelled",-0.7669113507438439,0.09133723070398855,0.029885163694649563,False,205402.0,0.02408162630695168,1.6464949934302078,4.1538177528905,1.3370413664126317,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
181,181,0.6321919439694963,0.008932814210315887,846291,Hydraulic presses for working metal,0.9600933616061741,0.08270976542096078,0.19646097416249417,False,757547.0,0.18020816139791623,0.2536926461120184,2.338658000296991,1.04653778871202,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
182,182,-0.0023644963665595247,0.6079920661416713,846596,"Splitting, slicing or paring machines for wood, etc",0.8841185030181722,0.07497172001965169,0.0,False,0.0,0.18180964960776128,0.32293015276336506,1.9984220095873886,2.617100945235685,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
183,183,0.27879397014249707,0.348662249010048,846599,"Machine tools for wood, cork or hard plastic, etc nes",0.22498159071417148,0.0854740702705119,0.03061953050784222,False,156636.6,0.011954796726875383,0.3988922911717979,1.1194465962748479,1.1658789637387585,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
184,184,0.5362756819933665,0.02621079052310696,846694,"Parts, accessories nes, metal shaping machine tools",1.3050333309610715,0.09083246074917267,0.043612859099459535,False,570684.2,0.2685252544870422,0.26249588297177123,1.6615012119192845,0.31908560541165776,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
185,185,0.27428201414987613,-0.19380742307701393,848190,"Parts of taps, cocks, valves or similar appliances",1.1098688692568583,0.08044358775914542,0.2181031730231701,False,12138449.8,0.2562234697414757,0.305238119348244,1.2948604703016908,1.605001485518849,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
186,186,-0.43556656481972245,0.15551833958964173,848340,"Gearing, ball screws, speed changers, torque converte",1.6951369274887564,0.08314279786177994,0.28284839671919226,False,16622568.8,0.4081783836795623,0.32153255424899113,2.4443665388802045,0.8812949729354642,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
187,187,-0.3934728409120825,-0.2038952112622589,848360,"Clutches, shaft couplings, universal joints",1.8708026773369404,0.07758931419001043,0.2004259741976766,False,2052239.0,0.45258254153707833,0.24500392213282657,2.9140223768823743,0.7670992875407445,XVI,"Aparatos mecánicos y eléctricos, sus partes y accesorios"
