index,prod_code,pci,rca_arg,isGreen
173,200970,-0.4331564371395974,2.651834458811458,0
174,200980,-1.4619305991756983,1.4162651887951894,0
175,210130,-0.34523929716569907,1.3107313546882762,0
176,210210,-0.788351579447222,5.560751347650758,0
177,210610,-0.28032686169654925,2.8275057073185677,0
178,220110,-0.4106519795416008,0.008383630187978618,1
179,220421,-0.6611746382773697,7.91405130876195,0
180,220429,-0.594960483614585,4.881465590072191,0
181,220430,-0.8252482819307018,10.535205740463324,0
182,220600,0.3517584268516548,1.9090427579129763,0
183,220710,-1.2898471015591086,0.6415489170176514,1
184,230110,-0.1909096131218944,3.5192445169575794,0
185,230120,-1.5456428976933236,1.2762937676153707,0
186,230230,-1.4072935542840315,2.9583542609851774,0
187,230240,-1.1647953278436047,2.0749401523967697,0
188,230250,-1.6952595037656122,189.24509235771737,0
189,230310,-0.01276161066191657,1.0490201524928553,0
190,230330,0.2875960657393754,1.4776366875067286,0
191,230400,-0.7620062007405238,100.01837704989394,0
192,230500,-1.3018433349838245,50.35601663483655,0
193,230610,-1.9714023397957543,11.184691114088782,0
194,230620,-0.2303633297523824,5.163793286500059,0
195,230630,-0.6705895058537908,15.843771960524668,0
196,230690,-1.2513704456429606,10.952607972008636,0
197,230700,-0.5041071806278262,1.730282267164167,0
198,230890,-0.7025763893309509,75.80029629045566,0
199,230910,0.2843836798081417,2.7307622384667067,0
200,230990,-0.5303643586782402,4.132412875381824,0
201,240120,-1.765912227412582,8.129982332033718,0
202,240130,-1.511229793854817,8.14576911663516,0
203,250810,-0.6196571455993825,4.6390602058412735,0
204,250900,-0.20984442505474116,3.0980053334743256,0
205,251200,0.06985499119686712,6.103848619026655,0
206,251810,-0.5050624146793217,3.1568847029008293,0
207,251820,-0.3623909184324575,1.751816848805926,0
208,252010,-1.8180624018607623,1.1286939382719454,0
209,252100,-0.9113640302328699,0.11801060870388579,1
210,252210,-0.5728027251600266,14.22567927215212,0
211,252220,-0.7714384641546641,1.1994103734972466,1
212,252890,-1.1330186770983737,13.397005096917248,0
213,260300,-1.6851876990011438,3.09431647858995,0
214,260700,-1.283365341321772,3.8047345024364554,0
215,260800,-1.2032921327755979,1.1656649311215255,0
216,261390,-0.6558622871393138,2.5621028264055488,0
217,261610,-1.6001919603044181,23.71505569512349,0
218,270710,0.5789327464634072,2.323121328914025,0
219,271112,-1.3787997570125685,1.845399624769481,0
220,271113,-1.6269430344461744,2.0871189661763685,0
221,271119,-1.320704118499394,2.693590725167666,0
222,271311,-1.3142954972847993,1.8166541081010037,0
223,271312,-0.4886117844593403,2.995546457716684,0
224,280110,-0.7387551697527817,0.11919948055288078,1
225,280300,0.24288357065807026,2.081142741070686,0
226,281000,-0.5523008171810302,7.750130890791271,0
227,281121,-0.7232335968490625,5.165256604568853,0
228,281310,0.861053358183338,19.778223317963008,0
229,281410,-1.2183766555900306,0.3354555464066591,1
230,281511,-1.2784528663274006,1.1304684145719675,1
231,281512,0.507884066161737,0.6982657998138059,1
232,281610,0.7962056128676807,0.0,1
233,281830,0.2295296748126432,0.007314430466103107,1
234,281910,0.09558673622573617,2.022267690229656,0
235,282010,-0.5112538929763046,0.0,1
236,282090,0.39960186918236523,0.0033683454958613455,1
237,282410,-0.42993656354766596,1.2768206653955883,1
238,282630,-0.5619580858940382,2.192073285184984,0
239,282739,0.29832672404339233,16.355824480756226,0
240,283010,-0.7836970798730567,11.094999516991672,0
241,283210,-0.7113388940467887,0.07863762530728448,1
242,283220,0.10429522700960037,0.05522458354744366,1
243,283230,0.580295787102298,10.966611315855333,0
244,283329,-0.10598655650541242,7.100897762477805,0
245,283510,0.4846035974331098,0.0020801200727107476,1
246,283524,0.5007141118654899,0.006893733807834465,1
247,283525,-0.22988487732198926,0.006138089628891471,1
248,283526,-0.19736773223778417,0.09892609305427345,1
249,283529,-0.13933684268445512,0.02885638348119732,1
250,283691,-0.904881693048743,51.38051346816836,0
251,283919,-0.5371972248512572,1.2254421064428322,0
252,284011,0.23465366418879743,1.3706836230304833,0
253,284019,0.5657419186225495,1.9055637687122091,0
254,284020,-0.5319389971810848,9.480911291962679,0
255,284130,-0.1099494177068658,11.686500183313488,0
256,284390,1.4723384054541282,1.0767451750182477,0
257,284440,0.40244632044932427,1.0625068838061946,0
258,284700,-0.1455796913531071,0.04779784297181641,1
259,284910,0.12790226253189405,8.495840137575215,0
260,285100,1.3757743864837366,0.010301298209579418,1
261,290211,0.8117404566595656,2.623027570670696,0
262,290230,0.5313644629594096,1.6098266226864568,0
263,290511,-1.1465279386925902,0.7625352785130196,1
264,290512,0.9733874152538925,1.9209522623148196,0
265,290519,0.26000265407608947,2.6843806557869034,0
266,291615,-0.23519622799945847,7.038531630510678,0
267,291714,0.9394872952412848,9.460790523494829,0
268,291812,-0.1728895773567284,10.059421706652353,0
269,291813,-0.15781029823907328,5.658716040645478,0
270,291890,1.0310513873522351,2.2414711497138673,0
271,292320,0.27450157902427563,19.883617070269214,0
272,293212,-0.23231724118348956,4.970433029509132,0
273,293626,0.5836518048964972,1.2900378898444391,0
274,293628,1.30380005729006,1.9204405823306845,0
275,293710,1.1553056395527024,1.056233541883785,0
276,293799,1.2326264322898945,3.8824792013923908,0
277,300120,0.43233565841471416,3.207259643703947,0
278,300239,0.011804752327654927,2.491949147410733,0
279,300410,-0.20351286666284263,2.563156320062752,0
280,300420,-0.06080742070311241,1.4117114224862661,0
281,300450,-0.06784417329858862,4.455810585120176,0
282,310100,-0.6680608352686364,1.1207596549953651,0
283,310310,-0.5035598098232206,3.0582281570873744,0
284,320110,-1.1770168802403083,212.5877068673693,0
285,320190,-0.6361632478961129,3.905156750088807,0
286,320210,-0.0949306348332618,2.954325487223415,0
287,320290,-0.32953684459333643,4.195044576395814,0
288,320740,0.7036825847539377,1.0063831253874558,0
289,320910,0.1846951041770981,0.35498903137154253,1
290,320990,0.13984695047219325,0.2328750999270208,1
291,321100,-0.14327180336218673,2.2836164681276716,0
292,330112,-0.6817763852960399,1.889363510037384,0
293,330113,-0.190239908795136,92.14633635530356,0
294,330119,-0.8725940627796716,2.7727969950387665,0
295,330210,0.0721021627355776,1.1311877609951766,0
296,330420,0.6730995028141596,1.1119559870088573,0
297,330510,-0.2184540029149968,1.1331078612728116,0
298,330590,-0.09567511431909122,1.1841265009138717,0
299,330710,0.19461654333519743,1.9569184554106622,0
300,330720,-0.018923298543513874,19.105189901098267,0
301,330749,0.14075325535150987,1.6268772295262919,0
302,340111,-1.0527918028021126,1.5079159576834302,0
303,340211,0.003690338427519051,1.203976770180798,0
304,340220,-0.3324235993421541,1.001002846360507,0
305,340520,-0.024602600124816028,2.0889284075006764,0
306,340540,-0.13598130359147403,4.339853437293216,0
307,340590,0.32863623176261925,1.7991424298190954,0
308,350110,0.038248816834907766,6.697948045935945,0
309,350210,0.40367705979260854,4.702020730728067,0
310,350290,0.48925634243529026,5.770602941054473,0
311,350300,-0.20030201644339662,7.920184197363526,0
312,350400,0.8229723703786503,1.694819690736117,0
313,350691,1.3920377379530733,1.8712003904473566,0
314,350790,1.3063171224553412,3.8665195153418437,0
315,370255,1.4667459193263845,1.2191486857503802,0
316,370610,0.3492011160701945,6.65420066266207,0
317,380210,-0.3881512640822785,0.017399587647099386,1
318,380290,-0.38845173902491054,1.2600316107553144,0
319,380510,-0.09137463330343194,10.567854219853292,0
320,380610,-0.2345769594575674,5.616881784767492,0
321,380620,0.351893032993844,2.255086550788577,0
322,380690,0.599838486488314,2.119153308510166,0
323,380810,-0.5373243816868343,4.88330656424608,0
324,380820,-0.21363831303181224,3.255557591554327,0
325,380830,-0.12254919224065722,4.081963113296619,0
326,380840,0.2798209403081292,4.4204602142809115,0
327,380993,0.47633049207395256,1.9533377638211744,0
328,381220,0.4232062023839899,6.849911847731901,0
329,381300,0.9033629189707807,1.1799698114883983,0
330,381511,1.061680964676893,0.19203973740685762,1
331,381512,1.0900965453940996,2.263568547371971,0
332,381710,-0.10133662057464217,2.920677994448794,0
333,382350,0.0643622029496869,1.1450672892889917,0
334,382390,0.789166298114765,6.47879264881539,0
335,390120,-0.04194907450296725,1.3578082068666932,0
336,390190,0.4627118798115245,2.1556826341152933,0
337,390210,-0.1476130397417775,1.0272684458586978,0
338,390220,0.4490157920468547,5.907562570777751,0
339,390410,0.466105443408284,2.2504336933132616,0
340,390421,-0.010812189918750893,1.7677456424522544,0
341,390422,-0.45614069095351445,2.116018453223929,0
342,390750,-0.3092519209876068,2.510781217382615,0
343,390940,1.2759713683773402,0.6862437443539801,1
344,391390,0.8055098993019837,2.1734077515638943,0
345,391400,1.564757797501738,0.018203923727326748,1
346,391722,-0.31500702101964195,2.540378103774045,0
347,391732,0.5889062539787705,3.3087752949147684,0
348,392010,-0.0893475778991684,1.1612042791027581,1
349,392020,-0.3894207082064348,0.2943873321768124,1
350,392030,0.6111518840666633,1.251165961044042,1
351,392042,0.6016324710083474,1.0240900842356568,0
352,392111,0.25035313691374206,0.014259274915765677,1
353,392113,0.7185317541947417,0.034744815511859414,1
354,392330,-0.7670677887702213,1.1314998804114538,0
355,392490,-1.4099754297019846,0.05202586377947763,1
356,392510,0.005812692899155225,0.13628187645644718,1
357,392690,0.6538734004784088,0.1014233357840711,1
358,400219,1.2138287614215066,1.339088017177873,0
359,400259,1.6347807577777798,0.3381126566292213,1
360,400591,0.42692878015718916,2.2732596490855155,0
361,400940,0.6039845392570236,1.5127419509524875,0
362,401010,1.1210618915721815,1.8332952273858565,0
363,401091,0.8571299609425769,2.0214594380781525,0
364,401695,0.22916797701436525,6.11024524699655,0
365,410130,-1.3515286025047981,6.314020607312769,0
366,410422,-0.9597223670910002,3.937915428248812,0
367,410429,-1.5747924288500836,9.128568856295935,0
368,410431,-0.7112878769285682,16.187524487702515,0
369,410439,-1.1598508762197408,8.047335226374644,0
370,410729,-1.423349923558381,1.6921860989856605,0
371,410900,-1.5288671190921719,6.821151853373709,0
372,411000,-0.824297970286952,1.0064335979824413,0
373,411100,-0.6925658303905494,1.4918814348011544,0
374,420100,-0.2870681385313938,1.4311456835303107,0
375,420500,-0.33574002292061783,1.0103010945428461,0
376,420610,-0.8437272561968393,1.333771088249072,0
377,420690,-1.025313717934384,2.1509782177497985,0
378,430180,0.0011128440169046654,1.0081968821878173,0
379,430219,-0.45575405313470585,10.867743279454448,0
380,430220,-0.7557307288214219,6.340349538504634,0
381,430230,-0.8383250750067215,2.192911829291542,0
382,430390,-0.9986879009713552,2.7738200498639083,0
383,440200,-1.7008378906726092,5.218965031596382,0
384,440910,-0.04026070705339018,2.7974822853722205,0
385,441129,-0.30110506118911967,1.941581262458755,0
386,441830,0.2787215129402041,0.0064573281355317785,1
387,450410,-0.8951089866858598,0.0019106554421994104,1
388,450490,-0.718247253762176,0.5480112039778706,1
389,460120,-1.9831005632243857,0.0,1
390,470321,0.570288411359892,2.2567249685930397,0
391,481139,0.25260803269229304,3.1224116611966335,0
392,481140,0.4586388790753717,1.1359944301480152,0
393,481310,0.20494881112977112,1.1797401199216229,0
394,481840,0.16216935093820858,1.2170690244804103,0
395,481930,-1.0405542263714442,1.286491035497523,0
396,482311,0.44985879131757267,1.4704086964476641,0
397,482370,-0.34900439642398884,1.4323971934001642,0
398,510111,-1.1025010394469332,6.061448992711701,0
399,510119,-1.3296166171518349,4.4141634968779675,0
400,510121,-1.1788029571820973,3.944922782296054,0
401,510129,-1.3122155235920934,2.0652735193216203,0
402,510210,-1.3004891951016648,1.021467279563811,0
403,510310,-0.6905487996492906,23.722714785685458,0
404,510320,-0.9376608866334952,4.137316704558997,0
405,510521,-0.610305295853632,9.53876386205435,0
406,510529,-0.6011376438841288,22.76400073176544,0
407,510530,-0.8574812669017068,3.3049099216611446,0
408,520100,-2.2333473135461483,1.93944436402413,0
409,520299,-2.0555432683129258,2.200366890259158,0
410,530310,-2.7603330072480614,0.0,1
411,530599,-2.0835078752614646,0.0,1
412,540210,0.37630336331528424,3.1943163472112577,0
413,540242,-0.6895701164833824,1.5463576894986502,0
414,540500,0.4038318425059668,0.0,1
415,560300,0.6348613110223268,1.0042906164839338,1
416,560721,-1.4354314005386404,0.0,1
417,560790,-1.4296447250436801,0.02377651133447106,1
418,560811,-0.9834554910197223,0.1995659692426702,1
419,560890,-1.0566796405052346,0.023060793914502244,1
420,580190,-0.6145002076401427,0.01235970399686498,1
421,580390,-0.859222407042688,1.797976669766828,0
422,630510,-2.3428624756369785,0.02615524260672403,1
423,680610,0.9246352367853619,0.012714179230202674,1
424,680690,1.5204776538884757,0.07900296551782975,1
425,680710,-0.09674268770541868,3.6862681220097677,0
426,680800,0.19850860969760983,0.008954426308655445,1
427,680911,-0.2996646165420907,4.1484839392170025,0
428,681011,-0.08447432714425607,0.16173146292099502,1
429,681019,-0.050468840261232446,0.507719714603762,1
430,681091,0.4425068671315912,0.04377745530085555,1
431,681099,-0.252963712545268,0.01845781420712178,1
432,691010,-0.6214675497117645,0.14759537495189062,1
433,700311,0.0385715007862064,3.168239382477573,0
434,700800,0.5185207702557594,0.0171603559973106,1
435,700991,-0.1162190458745713,0.3615537773935267,1
436,700992,-0.16713195794372082,0.020937401515683945,1
437,701820,0.8087823131310107,2.0066663984048065,0
438,701931,0.5013861529225867,0.0032268893450278033,1
439,701939,0.6436353473902859,0.6749157783832415,1
440,701990,-0.03153634427896332,0.061512916365460475,1
441,710691,-0.6934189170045264,3.9439556692008537,0
442,710812,-2.229550607022561,2.489799499574884,0
443,720229,-0.3366335112673522,3.9350367900451997,0
444,720299,-0.1340709898827882,5.951739257914873,0
445,720922,0.3465715413083813,1.0251805960228932,0
446,721430,-0.09288818326647931,2.5979012618009985,0
447,722490,0.8560284860033119,1.8970317468739117,0
448,722920,0.22126896379734717,3.6136176438026437,0
449,730210,0.6186785575571386,0.19954453752308432,1
450,730230,0.44798684946574774,0.0,1
451,730240,0.1817082961380521,0.0,1
452,730290,-0.08823703287593224,0.0031567405960035745,1
453,730300,-0.26610680682454524,0.0528894731368188,1
454,730410,0.1342733068202495,2.723385294662573,0
455,730420,-0.514308755791533,11.763193972367233,0
456,730431,0.5088020919945265,0.6789876890204388,1
457,730439,0.48300971587493924,1.096743963744131,0
458,730451,0.8939569434442277,3.2265230236691247,0
459,730459,1.1419056996396655,3.4778222389519913,0
460,730490,0.004913461393390276,1.182255348644229,1
461,730630,-0.3791033884050171,0.695467574733769,1
462,730690,-0.808670784719234,0.18687760292444103,1
463,730792,0.7169151596036332,4.066122381725214,0
464,730820,-0.631842185992414,0.12357735358364301,1
465,730890,0.18253871628100246,0.105706096038839,1
466,730900,-0.1042375234638601,0.3929596271575807,1
467,731010,-0.13328189322855524,0.24412225093433287,1
468,731021,-0.3679011947462999,0.07608090338993152,1
469,731029,-0.3285277962181596,0.10550083378618116,1
470,731450,-0.4612126572501639,1.3615269326496806,0
471,732111,-0.2583664379077525,0.009406648598524458,1
472,732113,-0.5183269387972153,0.04721558733410032,1
473,732183,0.4407104478151552,0.07866804801761225,1
474,732190,0.2949472709515962,0.037654979722398486,1
475,732490,0.34449352993866,0.02680800107124604,1
476,732510,0.3599922322171536,0.043158885206312676,1
477,732591,-1.2124612504999979,2.901095633918649,0
478,732690,0.6737978847503777,0.31612452123272033,1
479,741810,-0.2149852403541046,1.0993229925778194,0
480,760110,-1.1792601939015266,3.8794481829849103,0
481,760120,-0.5658943372928789,2.17391158351339,0
482,760511,-0.7652193033991769,8.893442329999733,0
483,760521,-0.5710277159094104,2.2195176986463885,0
484,760720,0.532725394429267,1.0943264941148139,0
485,761090,0.3362872692530025,0.0582691026667427,1
486,761100,0.5564478577637189,0.270086637855384,1
487,761210,0.05946226488295113,1.4302003621116883,0
488,761290,0.11368548230121368,0.36125872959916777,1
489,780110,-0.8365168568233702,2.5462211978852847,0
490,780191,-1.197637273353159,1.7283211868213997,0
491,780600,-0.8304743462481701,0.3825410089085127,1
492,810110,1.3320393761847686,1.067508948032289,0
493,820411,0.7974003466125853,1.5279455321395714,0
494,820412,0.0337479094710865,1.6616328652959773,0
495,820840,1.4674323929084574,1.4514838298003092,0
496,830630,0.059598048670081324,0.014013158230089974,1
497,831110,-0.2845980332950051,1.799128728014418,0
498,840219,0.22693974329337865,0.3342568384419282,1
499,840290,0.3606946940857118,0.10599208506771157,1
500,840410,0.4304218618076769,0.004388689503973915,1
501,840420,-0.22037467851192183,0.021756269549996578,1
502,840490,0.722068293846615,0.004110654160933421,1
503,840510,0.06292646957161106,0.1353178045626464,1
504,840619,1.2776426827035339,4.6372928621214995e-05,1
505,840690,1.189109412323364,0.030519456591247714,1
506,840820,1.1936462010691753,1.494315220004031,0
507,840991,1.1572451436141689,0.4317969818511138,1
508,840999,0.8848354047602819,0.6786288035352724,1
509,841011,0.20676251305972337,0.39524306392743286,1
510,841012,0.48443019038766183,0.02631271784441544,1
511,841013,0.9444349469527137,2.0895631582980885,1
512,841090,0.16498076995206618,0.9419107948783139,1
513,841181,1.089869372288054,0.039335995216470354,1
514,841182,0.054680078783681606,0.21289796694667498,1
515,841199,1.805274320563218,0.06550947816574701,1
516,841280,0.6594578895012637,0.12765713056061376,1
517,841290,0.7826554824069895,0.06210794554799287,1
518,841320,0.10194275005026285,0.17734370620038703,1
519,841350,1.0543306457179349,0.3362836737807653,1
520,841360,1.2936015636950087,0.3643204415780263,1
521,841370,1.3333837914732718,0.9513645089575034,1
522,841381,0.625870835285457,0.14352682557115648,1
523,841410,1.7009822547088151,0.24027625519437829,1
524,841430,1.2931830959296093,0.0638709848315226,1
525,841440,-0.07991139567997489,0.3921092334514039,1
526,841459,1.030386467307042,0.05458808690056895,1
527,841480,1.3938329151577102,0.29633885285274114,1
528,841490,1.436241313865761,0.06852167069653392,1
529,841581,0.11134542259795512,0.004329158883723422,1
530,841780,0.46080580085325146,0.29904745557383694,1
531,841790,0.5933131454927401,0.028924901255939633,1
532,841861,1.1206672392069035,0.0026755890275087266,1
533,841869,0.6876930434587031,0.19136965452794405,1
534,841891,-0.08327683369023635,2.4449482078135873,0
535,841911,0.2983262700840461,0.16461082133329535,1
536,841919,0.44802742452968036,0.24582209718927112,1
537,841931,0.39451373116794564,5.02716159659143,0
538,841939,1.3349920643936817,1.1301559356049677,1
539,841940,1.21266112540778,0.5466184650720481,1
540,841950,1.4804453988157316,0.1442907317060306,1
541,841960,0.041031707135613306,1.1032643225388796,1
542,841989,0.9121723201418273,0.6750189166658574,1
543,841990,1.1801329884603708,0.10197650114913483,1
544,842112,0.23019194862088901,10.74012780511466,0
545,842119,1.0022962786138854,0.22211116791366983,1
546,842121,0.8697170344302758,0.1654758512826339,1
547,842129,1.5643272501369374,0.19805597330934874,1
548,842139,0.753981143408738,0.07374521316589687,1
549,842191,1.593717123532281,0.14396997417610993,1
550,842199,1.261865947808027,0.18354380976203355,1
551,842220,1.1285867028760306,0.6258085224511007,1
552,842290,0.9045069322060968,0.34540898315057045,1
553,842330,1.7709220780914692,1.5721907866013571,0
554,842381,0.5933095743010225,0.10829034547152024,1
555,842382,1.5362667242070158,0.3597653032819095,1
556,842389,-0.007364305429789984,1.1835342189745326,1
557,842490,0.9824952289546592,1.523649528017425,1
